Id,ActivityDate,ActivityHour,Calories
1644430081,26/04/2016,08:00:00,183
1644430081,26/04/2016,09:00:00,329
1644430081,26/04/2016,10:00:00,221
1644430081,26/04/2016,11:00:00,96
1644430081,27/04/2016,12:00:00,84
1644430081,27/04/2016,01:00:00,84
1644430081,27/04/2016,02:00:00,84
1644430081,27/04/2016,03:00:00,84
1644430081,27/04/2016,04:00:00,84
1644430081,27/04/2016,05:00:00,84
1644430081,27/04/2016,06:00:00,84
1644430081,27/04/2016,07:00:00,84
1644430081,27/04/2016,08:00:00,131
1644430081,27/04/2016,09:00:00,112
1644430081,27/04/2016,10:00:00,117
1644430081,27/04/2016,11:00:00,118
1644430081,27/04/2016,12:00:00,101
1644430081,27/04/2016,01:00:00,141
1644430081,27/04/2016,02:00:00,107
1644430081,27/04/2016,03:00:00,144
1644430081,27/04/2016,04:00:00,107
1644430081,27/04/2016,05:00:00,142
1644430081,27/04/2016,06:00:00,135
1644430081,27/04/2016,07:00:00,114
1644430081,27/04/2016,08:00:00,95
1644430081,27/04/2016,09:00:00,84
1644430081,27/04/2016,10:00:00,84
1644430081,27/04/2016,11:00:00,84
1644430081,28/04/2016,12:00:00,84
1644430081,28/04/2016,01:00:00,84
1644430081,28/04/2016,02:00:00,84
1644430081,28/04/2016,03:00:00,84
1644430081,28/04/2016,04:00:00,84
1644430081,28/04/2016,05:00:00,84
1644430081,28/04/2016,06:00:00,84
1644430081,28/04/2016,07:00:00,84
1644430081,28/04/2016,08:00:00,123
1644430081,28/04/2016,09:00:00,112
1644430081,28/04/2016,10:00:00,126
1644430081,28/04/2016,11:00:00,108
1644430081,28/04/2016,12:00:00,102
1644430081,28/04/2016,01:00:00,120
1644430081,28/04/2016,02:00:00,107
1644430081,28/04/2016,03:00:00,130
1644430081,28/04/2016,04:00:00,120
1644430081,28/04/2016,05:00:00,139
1644430081,28/04/2016,06:00:00,213
1644430081,28/04/2016,07:00:00,272
1644430081,28/04/2016,08:00:00,218
1644430081,28/04/2016,09:00:00,259
1644430081,28/04/2016,10:00:00,201
1644430081,28/04/2016,11:00:00,84
1644430081,29/04/2016,12:00:00,84
1644430081,29/04/2016,01:00:00,84
1644430081,29/04/2016,02:00:00,84
1644430081,29/04/2016,03:00:00,84
1644430081,29/04/2016,04:00:00,84
1644430081,29/04/2016,05:00:00,84
1644430081,29/04/2016,06:00:00,84
1644430081,29/04/2016,07:00:00,122
1644430081,29/04/2016,08:00:00,102
1644430081,29/04/2016,09:00:00,101
1644430081,29/04/2016,10:00:00,127
1644430081,29/04/2016,11:00:00,134
1644430081,29/04/2016,12:00:00,96
1644430081,29/04/2016,01:00:00,133
1644430081,29/04/2016,02:00:00,141
1644430081,29/04/2016,03:00:00,135
1644430081,29/04/2016,04:00:00,116
1644430081,29/04/2016,05:00:00,168
1644430081,29/04/2016,06:00:00,97
1644430081,29/04/2016,07:00:00,85
1644430081,29/04/2016,08:00:00,85
1644430081,29/04/2016,09:00:00,97
1644430081,29/04/2016,10:00:00,84
1644430081,29/04/2016,11:00:00,84
1644430081,30/04/2016,12:00:00,84
1644430081,30/04/2016,01:00:00,84
1644430081,30/04/2016,02:00:00,84
1644430081,30/04/2016,03:00:00,84
1644430081,30/04/2016,04:00:00,84
1644430081,30/04/2016,05:00:00,84
1644430081,30/04/2016,06:00:00,84
1644430081,30/04/2016,07:00:00,204
1644430081,30/04/2016,08:00:00,194
1644430081,30/04/2016,09:00:00,176
1644430081,30/04/2016,10:00:00,168
1644430081,30/04/2016,11:00:00,236
1644430081,30/04/2016,12:00:00,189
1644430081,30/04/2016,01:00:00,175
1644430081,30/04/2016,02:00:00,139
1644430081,30/04/2016,03:00:00,93
1644430081,30/04/2016,04:00:00,85
1644430081,30/04/2016,05:00:00,159
1644430081,30/04/2016,06:00:00,323
1644430081,30/04/2016,07:00:00,287
1644430081,30/04/2016,08:00:00,224
1644430081,30/04/2016,09:00:00,307
1644430081,30/04/2016,10:00:00,212
1644430081,30/04/2016,11:00:00,84
1644430081,01/05/2016,12:00:00,84
1644430081,01/05/2016,01:00:00,84
1644430081,01/05/2016,02:00:00,84
1644430081,01/05/2016,03:00:00,84
1644430081,01/05/2016,04:00:00,84
1644430081,01/05/2016,05:00:00,84
1644430081,01/05/2016,06:00:00,84
1644430081,01/05/2016,07:00:00,84
1644430081,01/05/2016,08:00:00,84
1644430081,01/05/2016,09:00:00,84
1644430081,01/05/2016,10:00:00,84
1644430081,01/05/2016,11:00:00,84
1644430081,01/05/2016,12:00:00,129
1644430081,01/05/2016,01:00:00,125
1644430081,01/05/2016,02:00:00,197
1644430081,01/05/2016,03:00:00,109
1644430081,01/05/2016,04:00:00,202
1644430081,01/05/2016,05:00:00,161
1644430081,01/05/2016,06:00:00,189
1644430081,01/05/2016,07:00:00,179
1644430081,01/05/2016,08:00:00,139
1644430081,01/05/2016,09:00:00,84
1644430081,01/05/2016,10:00:00,84
1644430081,01/05/2016,11:00:00,84
1644430081,02/05/2016,12:00:00,84
1644430081,02/05/2016,01:00:00,84
1644430081,02/05/2016,02:00:00,84
1644430081,02/05/2016,03:00:00,84
1644430081,02/05/2016,04:00:00,84
1644430081,02/05/2016,05:00:00,84
1644430081,02/05/2016,06:00:00,84
1644430081,02/05/2016,07:00:00,84
1644430081,02/05/2016,08:00:00,84
1644430081,02/05/2016,09:00:00,84
1644430081,02/05/2016,10:00:00,84
1644430081,02/05/2016,11:00:00,132
1644430081,02/05/2016,12:00:00,113
1644430081,02/05/2016,01:00:00,98
1644430081,02/05/2016,02:00:00,135
1644430081,02/05/2016,03:00:00,112
1644430081,02/05/2016,04:00:00,132
1644430081,02/05/2016,05:00:00,170
1644430081,02/05/2016,06:00:00,171
1644430081,02/05/2016,07:00:00,171
1644430081,02/05/2016,08:00:00,122
1644430081,02/05/2016,09:00:00,84
1644430081,02/05/2016,10:00:00,84
1644430081,02/05/2016,11:00:00,85
1644430081,03/05/2016,12:00:00,87
1644430081,03/05/2016,01:00:00,84
1644430081,03/05/2016,02:00:00,84
1644430081,03/05/2016,03:00:00,84
1644430081,03/05/2016,04:00:00,84
1644430081,03/05/2016,05:00:00,84
1644430081,03/05/2016,06:00:00,84
1644430081,03/05/2016,07:00:00,84
1644430081,03/05/2016,08:00:00,119
1644430081,03/05/2016,09:00:00,110
1644430081,03/05/2016,10:00:00,149
1644430081,03/05/2016,11:00:00,113
1644430081,03/05/2016,12:00:00,101
1644430081,03/05/2016,01:00:00,146
1644430081,03/05/2016,02:00:00,101
1644430081,03/05/2016,03:00:00,101
1644430081,03/05/2016,04:00:00,113
1644430081,03/05/2016,05:00:00,134
1644430081,03/05/2016,06:00:00,205
1644430081,03/05/2016,07:00:00,278
1644430081,03/05/2016,08:00:00,319
1644430081,03/05/2016,09:00:00,313
1644430081,03/05/2016,10:00:00,256
1644430081,03/05/2016,11:00:00,87
1644430081,04/05/2016,12:00:00,86
1644430081,04/05/2016,01:00:00,84
1644430081,04/05/2016,02:00:00,84
1644430081,04/05/2016,03:00:00,84
1644430081,04/05/2016,04:00:00,84
1644430081,04/05/2016,05:00:00,84
1644430081,04/05/2016,06:00:00,84
1644430081,04/05/2016,07:00:00,84
1644430081,04/05/2016,08:00:00,129
1644430081,04/05/2016,09:00:00,84
1644430081,04/05/2016,10:00:00,84
1644430081,04/05/2016,11:00:00,84
1644430081,04/05/2016,12:00:00,96
1644430081,04/05/2016,01:00:00,104
1644430081,04/05/2016,02:00:00,84
1644430081,04/05/2016,03:00:00,144
1644430081,04/05/2016,04:00:00,84
1644430081,04/05/2016,05:00:00,84
1644430081,04/05/2016,06:00:00,141
1644430081,04/05/2016,07:00:00,84
1644430081,04/05/2016,08:00:00,88
1644430081,04/05/2016,09:00:00,86
1644430081,04/05/2016,10:00:00,85
1644430081,04/05/2016,11:00:00,84
1644430081,05/05/2016,12:00:00,84
1644430081,05/05/2016,01:00:00,84
1644430081,05/05/2016,02:00:00,84
1644430081,05/05/2016,03:00:00,84
1644430081,05/05/2016,04:00:00,84
1644430081,05/05/2016,05:00:00,84
1644430081,05/05/2016,06:00:00,84
1644430081,05/05/2016,07:00:00,84
1644430081,05/05/2016,08:00:00,122
1644430081,05/05/2016,09:00:00,84
1644430081,05/05/2016,10:00:00,84
1644430081,05/05/2016,11:00:00,84
1644430081,05/05/2016,12:00:00,110
1644430081,05/05/2016,01:00:00,86
1644430081,05/05/2016,02:00:00,84
1644430081,05/05/2016,03:00:00,84
1644430081,05/05/2016,04:00:00,84
1644430081,05/05/2016,05:00:00,135
1644430081,05/05/2016,06:00:00,115
1644430081,05/05/2016,07:00:00,165
1644430081,05/05/2016,08:00:00,108
1644430081,05/05/2016,09:00:00,123
1644430081,05/05/2016,10:00:00,108
1644430081,05/05/2016,11:00:00,211
1644430081,06/05/2016,12:00:00,205
1644430081,06/05/2016,01:00:00,136
1644430081,06/05/2016,02:00:00,152
1644430081,06/05/2016,03:00:00,155
1644430081,06/05/2016,04:00:00,92
1644430081,06/05/2016,05:00:00,92
1644430081,06/05/2016,06:00:00,92
1644430081,06/05/2016,07:00:00,92
1644430081,06/05/2016,08:00:00,131
1644430081,06/05/2016,09:00:00,198
1644430081,06/05/2016,10:00:00,116
1644430081,06/05/2016,11:00:00,106
1644430081,06/05/2016,12:00:00,235
1644430081,06/05/2016,01:00:00,202
1644430081,06/05/2016,02:00:00,141
1644430081,06/05/2016,03:00:00,255
1644430081,06/05/2016,04:00:00,114
1644430081,06/05/2016,05:00:00,128
1644430081,06/05/2016,06:00:00,121
1644430081,06/05/2016,07:00:00,129
1644430081,06/05/2016,08:00:00,123
1644430081,06/05/2016,09:00:00,164
1644430081,06/05/2016,10:00:00,105
1644430081,06/05/2016,11:00:00,98
1644430081,07/05/2016,12:00:00,103
1644430081,07/05/2016,01:00:00,84
1644430081,07/05/2016,02:00:00,84
1644430081,07/05/2016,03:00:00,84
1644430081,07/05/2016,04:00:00,84
1644430081,07/05/2016,05:00:00,84
1644430081,07/05/2016,06:00:00,84
1644430081,07/05/2016,07:00:00,84
1644430081,07/05/2016,08:00:00,140
1644430081,07/05/2016,09:00:00,108
1644430081,07/05/2016,10:00:00,113
1644430081,07/05/2016,11:00:00,257
1644430081,07/05/2016,12:00:00,240
1644430081,07/05/2016,01:00:00,265
1644430081,07/05/2016,02:00:00,225
1644430081,07/05/2016,03:00:00,171
1644430081,07/05/2016,04:00:00,223
1644430081,07/05/2016,05:00:00,227
1644430081,07/05/2016,06:00:00,99
1644430081,07/05/2016,07:00:00,124
1644430081,07/05/2016,08:00:00,141
1644430081,07/05/2016,09:00:00,133
1644430081,07/05/2016,10:00:00,127
1644430081,07/05/2016,11:00:00,118
1644430081,08/05/2016,12:00:00,112
1644430081,08/05/2016,01:00:00,132
1644430081,08/05/2016,02:00:00,167
1644430081,08/05/2016,03:00:00,96
1644430081,08/05/2016,04:00:00,98
1644430081,08/05/2016,05:00:00,98
1644430081,08/05/2016,06:00:00,98
1644430081,08/05/2016,07:00:00,98
1644430081,08/05/2016,08:00:00,98
1644430081,08/05/2016,09:00:00,153
1644430081,08/05/2016,10:00:00,178
1644430081,08/05/2016,11:00:00,155
1644430081,08/05/2016,12:00:00,125
1644430081,08/05/2016,01:00:00,133
1644430081,08/05/2016,02:00:00,132
1644430081,08/05/2016,03:00:00,128
1644430081,08/05/2016,04:00:00,147
1644430081,08/05/2016,05:00:00,173
1644430081,08/05/2016,06:00:00,91
1644430081,08/05/2016,07:00:00,90
1644430081,08/05/2016,08:00:00,92
1644430081,08/05/2016,09:00:00,143
1644430081,08/05/2016,10:00:00,141
1644430081,08/05/2016,11:00:00,109
1644430081,09/05/2016,12:00:00,88
1644430081,09/05/2016,01:00:00,86
1644430081,09/05/2016,02:00:00,86
1644430081,09/05/2016,03:00:00,86
1644430081,09/05/2016,04:00:00,86
1644430081,09/05/2016,05:00:00,86
1644430081,09/05/2016,06:00:00,86
1644430081,09/05/2016,07:00:00,86
1644430081,09/05/2016,08:00:00,168
1644430081,09/05/2016,09:00:00,113
1644430081,09/05/2016,10:00:00,110
1644430081,09/05/2016,11:00:00,119
1644430081,09/05/2016,12:00:00,200
1644430081,09/05/2016,01:00:00,177
1644430081,09/05/2016,02:00:00,115
1644430081,09/05/2016,03:00:00,119
1644430081,09/05/2016,04:00:00,117
1644430081,09/05/2016,05:00:00,117
1644430081,09/05/2016,06:00:00,147
1644430081,09/05/2016,07:00:00,413
1644430081,09/05/2016,08:00:00,137
1644430081,09/05/2016,09:00:00,90
1644430081,09/05/2016,10:00:00,84
1644430081,09/05/2016,11:00:00,88
1644430081,10/05/2016,12:00:00,87
1644430081,10/05/2016,01:00:00,84
1644430081,10/05/2016,02:00:00,84
1644430081,10/05/2016,03:00:00,84
1644430081,10/05/2016,04:00:00,84
1644430081,10/05/2016,05:00:00,84
1644430081,10/05/2016,06:00:00,84
1644430081,10/05/2016,07:00:00,84
1644430081,10/05/2016,08:00:00,97
1644430081,10/05/2016,09:00:00,131
1644430081,10/05/2016,10:00:00,101
1644430081,10/05/2016,11:00:00,84
1644430081,10/05/2016,12:00:00,84
1644430081,10/05/2016,01:00:00,115
1644430081,10/05/2016,02:00:00,84
1644430081,10/05/2016,03:00:00,84
1644430081,10/05/2016,04:00:00,84
1644430081,10/05/2016,05:00:00,84
1644430081,10/05/2016,06:00:00,235
1644430081,10/05/2016,07:00:00,191
1644430081,10/05/2016,08:00:00,205
1644430081,10/05/2016,09:00:00,268
1644430081,10/05/2016,10:00:00,186
1644430081,10/05/2016,11:00:00,87
1644430081,11/05/2016,12:00:00,85
1644430081,11/05/2016,01:00:00,84
1644430081,11/05/2016,02:00:00,84
1644430081,11/05/2016,03:00:00,84
1644430081,11/05/2016,04:00:00,84
1644430081,11/05/2016,05:00:00,84
1644430081,11/05/2016,06:00:00,84
1644430081,11/05/2016,07:00:00,113
1644430081,11/05/2016,08:00:00,130
1644430081,11/05/2016,09:00:00,122
1644430081,11/05/2016,10:00:00,114
1644430081,11/05/2016,11:00:00,111
1844505072,12/04/2016,12:00:00,56
1844505072,12/04/2016,01:00:00,56
1844505072,12/04/2016,02:00:00,56
1844505072,12/04/2016,03:00:00,56
1844505072,12/04/2016,04:00:00,56
1844505072,12/04/2016,05:00:00,56
1844505072,12/04/2016,06:00:00,56
1844505072,12/04/2016,07:00:00,56
1844505072,12/04/2016,08:00:00,66
1844505072,12/04/2016,09:00:00,124
1844505072,12/04/2016,10:00:00,108
1844505072,12/04/2016,11:00:00,105
1844505072,12/04/2016,12:00:00,127
1844505072,12/04/2016,01:00:00,97
1844505072,12/04/2016,02:00:00,97
1844505072,12/04/2016,03:00:00,108
1844505072,12/04/2016,04:00:00,105
1844505072,12/04/2016,05:00:00,100
1844505072,12/04/2016,06:00:00,104
1844505072,12/04/2016,07:00:00,93
1844505072,12/04/2016,08:00:00,106
1844505072,12/04/2016,09:00:00,82
1844505072,12/04/2016,10:00:00,96
1844505072,12/04/2016,11:00:00,65
1844505072,13/04/2016,12:00:00,56
1844505072,13/04/2016,01:00:00,56
1844505072,13/04/2016,02:00:00,56
1844505072,13/04/2016,03:00:00,56
1844505072,13/04/2016,04:00:00,56
1844505072,13/04/2016,05:00:00,56
1844505072,13/04/2016,06:00:00,56
1844505072,13/04/2016,07:00:00,56
1844505072,13/04/2016,08:00:00,56
1844505072,13/04/2016,09:00:00,57
1844505072,13/04/2016,10:00:00,116
1844505072,13/04/2016,11:00:00,91
1844505072,13/04/2016,12:00:00,95
1844505072,13/04/2016,01:00:00,65
1844505072,13/04/2016,02:00:00,73
1844505072,13/04/2016,03:00:00,81
1844505072,13/04/2016,04:00:00,98
1844505072,13/04/2016,05:00:00,85
1844505072,13/04/2016,06:00:00,112
1844505072,13/04/2016,07:00:00,97
1844505072,13/04/2016,08:00:00,95
1844505072,13/04/2016,09:00:00,109
1844505072,13/04/2016,10:00:00,81
1844505072,13/04/2016,11:00:00,101
1844505072,14/04/2016,12:00:00,82
1844505072,14/04/2016,01:00:00,65
1844505072,14/04/2016,02:00:00,56
1844505072,14/04/2016,03:00:00,56
1844505072,14/04/2016,04:00:00,56
1844505072,14/04/2016,05:00:00,56
1844505072,14/04/2016,06:00:00,56
1844505072,14/04/2016,07:00:00,62
1844505072,14/04/2016,08:00:00,115
1844505072,14/04/2016,09:00:00,113
1844505072,14/04/2016,10:00:00,130
1844505072,14/04/2016,11:00:00,114
1844505072,14/04/2016,12:00:00,85
1844505072,14/04/2016,01:00:00,112
1844505072,14/04/2016,02:00:00,80
1844505072,14/04/2016,03:00:00,89
1844505072,14/04/2016,04:00:00,84
1844505072,14/04/2016,05:00:00,117
1844505072,14/04/2016,06:00:00,88
1844505072,14/04/2016,07:00:00,152
1844505072,14/04/2016,08:00:00,107
1844505072,14/04/2016,09:00:00,95
1844505072,14/04/2016,10:00:00,80
1844505072,14/04/2016,11:00:00,78
1844505072,15/04/2016,12:00:00,63
1844505072,15/04/2016,01:00:00,56
1844505072,15/04/2016,02:00:00,56
1844505072,15/04/2016,03:00:00,56
1844505072,15/04/2016,04:00:00,56
1844505072,15/04/2016,05:00:00,56
1844505072,15/04/2016,06:00:00,56
1844505072,15/04/2016,07:00:00,56
1844505072,15/04/2016,08:00:00,56
1844505072,15/04/2016,09:00:00,56
1844505072,15/04/2016,10:00:00,76
1844505072,15/04/2016,11:00:00,86
1844505072,15/04/2016,12:00:00,93
1844505072,15/04/2016,01:00:00,97
1844505072,15/04/2016,02:00:00,100
1844505072,15/04/2016,03:00:00,99
1844505072,15/04/2016,04:00:00,92
1844505072,15/04/2016,05:00:00,71
1844505072,15/04/2016,06:00:00,56
1844505072,15/04/2016,07:00:00,56
1844505072,15/04/2016,08:00:00,56
1844505072,15/04/2016,09:00:00,91
1844505072,15/04/2016,10:00:00,94
1844505072,15/04/2016,11:00:00,89
1844505072,16/04/2016,12:00:00,56
1844505072,16/04/2016,01:00:00,56
1844505072,16/04/2016,02:00:00,56
1844505072,16/04/2016,03:00:00,56
1844505072,16/04/2016,04:00:00,56
1844505072,16/04/2016,05:00:00,56
1844505072,16/04/2016,06:00:00,56
1844505072,16/04/2016,07:00:00,56
1844505072,16/04/2016,08:00:00,56
1844505072,16/04/2016,09:00:00,66
1844505072,16/04/2016,10:00:00,95
1844505072,16/04/2016,11:00:00,111
1844505072,16/04/2016,12:00:00,101
1844505072,16/04/2016,01:00:00,144
1844505072,16/04/2016,02:00:00,118
1844505072,16/04/2016,03:00:00,67
1844505072,16/04/2016,04:00:00,58
1844505072,16/04/2016,05:00:00,56
1844505072,16/04/2016,06:00:00,56
1844505072,16/04/2016,07:00:00,56
1844505072,16/04/2016,08:00:00,56
1844505072,16/04/2016,09:00:00,56
1844505072,16/04/2016,10:00:00,56
1844505072,16/04/2016,11:00:00,56
1844505072,17/04/2016,12:00:00,56
1844505072,17/04/2016,01:00:00,57
1844505072,17/04/2016,02:00:00,56
1844505072,17/04/2016,03:00:00,56
1844505072,17/04/2016,04:00:00,56
1844505072,17/04/2016,05:00:00,56
1844505072,17/04/2016,06:00:00,56
1844505072,17/04/2016,07:00:00,56
1844505072,17/04/2016,08:00:00,56
1844505072,17/04/2016,09:00:00,56
1844505072,17/04/2016,10:00:00,56
1844505072,17/04/2016,11:00:00,56
1844505072,17/04/2016,12:00:00,56
1844505072,17/04/2016,01:00:00,56
1844505072,17/04/2016,02:00:00,102
1844505072,17/04/2016,03:00:00,121
1844505072,17/04/2016,04:00:00,153
1844505072,17/04/2016,05:00:00,97
1844505072,17/04/2016,06:00:00,82
1844505072,17/04/2016,07:00:00,97
1844505072,17/04/2016,08:00:00,101
1844505072,17/04/2016,09:00:00,91
1844505072,17/04/2016,10:00:00,84
1844505072,17/04/2016,11:00:00,79
1844505072,18/04/2016,12:00:00,96
1844505072,18/04/2016,01:00:00,56
1844505072,18/04/2016,02:00:00,56
1844505072,18/04/2016,03:00:00,56
1844505072,18/04/2016,04:00:00,56
1844505072,18/04/2016,05:00:00,56
1844505072,18/04/2016,06:00:00,72
1844505072,18/04/2016,07:00:00,67
1844505072,18/04/2016,08:00:00,95
1844505072,18/04/2016,09:00:00,82
1844505072,18/04/2016,10:00:00,88
1844505072,18/04/2016,11:00:00,56
1844505072,18/04/2016,12:00:00,56
1844505072,18/04/2016,01:00:00,56
1844505072,18/04/2016,02:00:00,56
1844505072,18/04/2016,03:00:00,63
1844505072,18/04/2016,04:00:00,58
1844505072,18/04/2016,05:00:00,82
1844505072,18/04/2016,06:00:00,103
1844505072,18/04/2016,07:00:00,122
1844505072,18/04/2016,08:00:00,87
1844505072,18/04/2016,09:00:00,91
1844505072,18/04/2016,10:00:00,130
1844505072,18/04/2016,11:00:00,74
1844505072,19/04/2016,12:00:00,70
1844505072,19/04/2016,01:00:00,56
1844505072,19/04/2016,02:00:00,56
1844505072,19/04/2016,03:00:00,56
1844505072,19/04/2016,04:00:00,56
1844505072,19/04/2016,05:00:00,56
1844505072,19/04/2016,06:00:00,56
1844505072,19/04/2016,07:00:00,56
1844505072,19/04/2016,08:00:00,56
1844505072,19/04/2016,09:00:00,56
1844505072,19/04/2016,10:00:00,62
1844505072,19/04/2016,11:00:00,56
1844505072,19/04/2016,12:00:00,56
1844505072,19/04/2016,01:00:00,56
1844505072,19/04/2016,02:00:00,56
1844505072,19/04/2016,03:00:00,56
1844505072,19/04/2016,04:00:00,56
1844505072,19/04/2016,05:00:00,56
1844505072,19/04/2016,06:00:00,56
1844505072,19/04/2016,07:00:00,56
1844505072,19/04/2016,08:00:00,56
1844505072,19/04/2016,09:00:00,56
1844505072,19/04/2016,10:00:00,56
1844505072,19/04/2016,11:00:00,56
1844505072,20/04/2016,12:00:00,56
1844505072,20/04/2016,01:00:00,56
1844505072,20/04/2016,02:00:00,56
1844505072,20/04/2016,03:00:00,56
1844505072,20/04/2016,04:00:00,56
1844505072,20/04/2016,05:00:00,56
1844505072,20/04/2016,06:00:00,56
1844505072,20/04/2016,07:00:00,56
1844505072,20/04/2016,08:00:00,56
1844505072,20/04/2016,09:00:00,56
1844505072,20/04/2016,10:00:00,56
1844505072,20/04/2016,11:00:00,56
1844505072,20/04/2016,12:00:00,56
1844505072,20/04/2016,01:00:00,56
1844505072,20/04/2016,02:00:00,56
1844505072,20/04/2016,03:00:00,56
1844505072,20/04/2016,04:00:00,56
1844505072,20/04/2016,05:00:00,56
1844505072,20/04/2016,06:00:00,56
1844505072,20/04/2016,07:00:00,56
1844505072,20/04/2016,08:00:00,56
1844505072,20/04/2016,09:00:00,56
1844505072,20/04/2016,10:00:00,58
1844505072,20/04/2016,11:00:00,56
1844505072,21/04/2016,12:00:00,56
1844505072,21/04/2016,01:00:00,56
1844505072,21/04/2016,02:00:00,56
1844505072,21/04/2016,03:00:00,56
1844505072,21/04/2016,04:00:00,56
1844505072,21/04/2016,05:00:00,56
1844505072,21/04/2016,06:00:00,56
1844505072,21/04/2016,07:00:00,56
1844505072,21/04/2016,08:00:00,83
1844505072,21/04/2016,09:00:00,126
1844505072,21/04/2016,10:00:00,116
1844505072,21/04/2016,11:00:00,99
1844505072,21/04/2016,12:00:00,80
1844505072,21/04/2016,01:00:00,95
1844505072,21/04/2016,02:00:00,96
1844505072,21/04/2016,03:00:00,89
1844505072,21/04/2016,04:00:00,101
1844505072,21/04/2016,05:00:00,129
1844505072,21/04/2016,06:00:00,89
1844505072,21/04/2016,07:00:00,101
1844505072,21/04/2016,08:00:00,184
1844505072,21/04/2016,09:00:00,75
1844505072,21/04/2016,10:00:00,96
1844505072,21/04/2016,11:00:00,56
1844505072,22/04/2016,12:00:00,56
1844505072,22/04/2016,01:00:00,56
1844505072,22/04/2016,02:00:00,56
1844505072,22/04/2016,03:00:00,56
1844505072,22/04/2016,04:00:00,56
1844505072,22/04/2016,05:00:00,56
1844505072,22/04/2016,06:00:00,56
1844505072,22/04/2016,07:00:00,56
1844505072,22/04/2016,08:00:00,56
1844505072,22/04/2016,09:00:00,56
1844505072,22/04/2016,10:00:00,95
1844505072,22/04/2016,11:00:00,115
1844505072,22/04/2016,12:00:00,98
1844505072,22/04/2016,01:00:00,105
1844505072,22/04/2016,02:00:00,110
1844505072,22/04/2016,03:00:00,74
1844505072,22/04/2016,04:00:00,56
1844505072,22/04/2016,05:00:00,56
1844505072,22/04/2016,06:00:00,68
1844505072,22/04/2016,07:00:00,126
1844505072,22/04/2016,08:00:00,91
1844505072,22/04/2016,09:00:00,98
1844505072,22/04/2016,10:00:00,76
1844505072,22/04/2016,11:00:00,100
1844505072,23/04/2016,12:00:00,72
1844505072,23/04/2016,01:00:00,56
1844505072,23/04/2016,02:00:00,56
1844505072,23/04/2016,03:00:00,56
1844505072,23/04/2016,04:00:00,56
1844505072,23/04/2016,05:00:00,56
1844505072,23/04/2016,06:00:00,56
1844505072,23/04/2016,07:00:00,56
1844505072,23/04/2016,08:00:00,56
1844505072,23/04/2016,09:00:00,56
1844505072,23/04/2016,10:00:00,82
1844505072,23/04/2016,11:00:00,120
1844505072,23/04/2016,12:00:00,98
1844505072,23/04/2016,01:00:00,68
1844505072,23/04/2016,02:00:00,57
1844505072,23/04/2016,03:00:00,111
1844505072,23/04/2016,04:00:00,132
1844505072,23/04/2016,05:00:00,63
1844505072,23/04/2016,06:00:00,56
1844505072,23/04/2016,07:00:00,56
1844505072,23/04/2016,08:00:00,56
1844505072,23/04/2016,09:00:00,56
1844505072,23/04/2016,10:00:00,56
1844505072,23/04/2016,11:00:00,56
1844505072,24/04/2016,12:00:00,56
1844505072,24/04/2016,01:00:00,56
1844505072,24/04/2016,02:00:00,56
1844505072,24/04/2016,03:00:00,56
1844505072,24/04/2016,04:00:00,56
1844505072,24/04/2016,05:00:00,56
1844505072,24/04/2016,06:00:00,56
1844505072,24/04/2016,07:00:00,56
1844505072,24/04/2016,08:00:00,56
1844505072,24/04/2016,09:00:00,56
1844505072,24/04/2016,10:00:00,56
1844505072,24/04/2016,11:00:00,56
1844505072,24/04/2016,12:00:00,56
1844505072,24/04/2016,01:00:00,56
1844505072,24/04/2016,02:00:00,56
1844505072,24/04/2016,03:00:00,56
1844505072,24/04/2016,04:00:00,56
1844505072,24/04/2016,05:00:00,56
1844505072,24/04/2016,06:00:00,56
1844505072,24/04/2016,07:00:00,56
1844505072,24/04/2016,08:00:00,56
1844505072,24/04/2016,09:00:00,56
1844505072,24/04/2016,10:00:00,56
1844505072,24/04/2016,11:00:00,56
1844505072,25/04/2016,12:00:00,56
1844505072,25/04/2016,01:00:00,56
1844505072,25/04/2016,02:00:00,56
1844505072,25/04/2016,03:00:00,56
1844505072,25/04/2016,04:00:00,56
1844505072,25/04/2016,05:00:00,56
1844505072,25/04/2016,06:00:00,56
1844505072,25/04/2016,07:00:00,56
1844505072,25/04/2016,08:00:00,56
1844505072,25/04/2016,09:00:00,56
1844505072,25/04/2016,10:00:00,56
1844505072,25/04/2016,11:00:00,56
1844505072,25/04/2016,12:00:00,56
1844505072,25/04/2016,01:00:00,56
1844505072,25/04/2016,02:00:00,56
1844505072,25/04/2016,03:00:00,56
1844505072,25/04/2016,04:00:00,56
1844505072,25/04/2016,05:00:00,56
1844505072,25/04/2016,06:00:00,56
1844505072,25/04/2016,07:00:00,56
1844505072,25/04/2016,08:00:00,56
1844505072,25/04/2016,09:00:00,56
1844505072,25/04/2016,10:00:00,56
1844505072,25/04/2016,11:00:00,56
1844505072,26/04/2016,12:00:00,56
1844505072,26/04/2016,01:00:00,56
1844505072,26/04/2016,02:00:00,56
1844505072,26/04/2016,03:00:00,56
1844505072,26/04/2016,04:00:00,56
1844505072,26/04/2016,05:00:00,56
1844505072,26/04/2016,06:00:00,56
1844505072,26/04/2016,07:00:00,56
1844505072,26/04/2016,08:00:00,56
1844505072,26/04/2016,09:00:00,56
